name;reviews.rating;reviews.username;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;5;wheretonext123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;4;Wickniley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;5;ashnikoleono;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;3;dps_Sedona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;3;Anneisfashion;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;4;sierracrew;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;4;MissBBH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;4;Kenritak;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;5;Pat P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;4;dotman60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;4;Matthew V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;1;working_woman55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;5;LinananaD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;5;297moandmike;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;4;cruzrmomma;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;4;DTC75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;4;MOBX;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;3;BeckiandJames;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;5;MAESTROdeESPANOL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;5;Skylawest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;4;gotkona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;5;anonymousQ7427JN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;5;BazilFawlty007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;3;JKRan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;5;SGerard_S84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;4;amz2112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;3;FNA77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;3;mkirby3200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;2;Bones4123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;5;Skylawest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;4;ntz4bbl;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;5;texasplant2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;2;S A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;4;burtNlaurie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;5;AmandaWN2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;3;Shay R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;4;Michael m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;5;leo72976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;4;dotman60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;5;Pat P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;4;Linda F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;2;soccerstar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;2;Adam C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;5;jacobtaendler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;2;Escape168075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;3;Friendly_Reviewer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;5;Jeff B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;4;William R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;5;tamrenae;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;4;mtvick11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;4;dudelit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;5;AmandaWN2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;5;Laura P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TownePlace Suites Anaheim Maingate Near Angel Stadium;1;Savagetravels;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn & Suites Dallas/Cockrell Hill I-30;1;carbull3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn & Suites Dallas/Cockrell Hill I-30;5;Michael A W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn & Suites Dallas/Cockrell Hill I-30;4;Billy M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn & Suites Dallas/Cockrell Hill I-30;4;Randy M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn & Suites Dallas/Cockrell Hill I-30;1;Jonathan H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn & Suites Dallas/Cockrell Hill I-30;5;Betty B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn & Suites Dallas/Cockrell Hill I-30;4;DeepBlueDives;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn & Suites Dallas/Cockrell Hill I-30;4;April S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn & Suites Dallas/Cockrell Hill I-30;5;Brendan B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn & Suites Dallas/Cockrell Hill I-30;4;PhilipBradley1964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn & Suites Dallas/Cockrell Hill I-30;4;M J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn & Suites Dallas/Cockrell Hill I-30;4;EllieB6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn & Suites Dallas/Cockrell Hill I-30;5;jorgerG7117BS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn & Suites Dallas/Cockrell Hill I-30;5;Suzy A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn & Suites Dallas/Cockrell Hill I-30;5;Alwaysmovingmom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn & Suites Dallas/Cockrell Hill I-30;3;816coreys;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn & Suites Dallas/Cockrell Hill I-30;4;TK K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn & Suites Dallas/Cockrell Hill I-30;1;753laviniap;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn & Suites Dallas/Cockrell Hill I-30;4;ColoradoWeatherMan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Residence Inn Atlanta Midtown/Peachtree at 17th;5;ilovenonrev;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Residence Inn Atlanta Midtown/Peachtree at 17th;4;Amanda S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Residence Inn Atlanta Midtown/Peachtree at 17th;5;N6246XSrobertk;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Residence Inn Atlanta Midtown/Peachtree at 17th;4;Maigret Q;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Residence Inn Atlanta Midtown/Peachtree at 17th;5;Jennifer R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Residence Inn Atlanta Midtown/Peachtree at 17th;2;Barry F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Residence Inn Atlanta Midtown/Peachtree at 17th;2;TGFG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Residence Inn Atlanta Midtown/Peachtree at 17th;5;Melanie P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Residence Inn Atlanta Midtown/Peachtree at 17th;1;mauter0101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Residence Inn Atlanta Midtown/Peachtree at 17th;5;A_V_Wedding_Lady;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Residence Inn Atlanta Midtown/Peachtree at 17th;4;Courtney W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Residence Inn Atlanta Midtown/Peachtree at 17th;3;edf662018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Residence Inn Atlanta Midtown/Peachtree at 17th;1;Roomz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Residence Inn Atlanta Midtown/Peachtree at 17th;5;tdrew17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Residence Inn Atlanta Midtown/Peachtree at 17th;4;JeffNewHampshire_USA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Residence Inn Atlanta Midtown/Peachtree at 17th;5;Islandwong;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Residence Inn Atlanta Midtown/Peachtree at 17th;4;Natalieonwabash;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Residence Inn Atlanta Midtown/Peachtree at 17th;3;HbsLittlehampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Residence Inn Atlanta Midtown/Peachtree at 17th;2;plum9195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Residence Inn Atlanta Midtown/Peachtree at 17th;4;Jon E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;5;Maritza C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;5;William S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;2;William C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;5;Mark H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;1;Mike C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;3;ChiChi133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;4;softballmom024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;2;Heather T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;3;Jason H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;3;986StephanieM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;4;Penny P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;4;AnnelinP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;1;TishariaJ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;4;Mark H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;4;southerngirl745;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;4;Kim W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;4;Aaron D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;4;224bills224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;5;Marcus427;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;5;Toni M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;5;HockeyMom913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;5;Anthony M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;5;lmt_massage;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;5;CP171717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;5;Brad R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;5;Thomas R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;5;Audrey C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;1;V1081EXjenniferv;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;5;Karen L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;3;Sarah S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;1;lauried282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;4;Bruce P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;5;BDJ1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;3;SharonD0915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;2;travelingagent4u;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;5;Sharon H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;5;Glasha S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;3;Charlotte T;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;5;Charles B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;4;christinar941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hampton Inn Atlanta-Perimeter Center;5;LDavidMarquet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Intown Suites Piedmont;1;astone9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Intown Suites Piedmont;2;arockefellerview;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Extended Stay America - Atlanta - Perimeter - Peachtree Dunwoody;4;Sumana S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Extended Stay America - Atlanta - Perimeter - Peachtree Dunwoody;5;SHARON B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Extended Stay America - Atlanta - Perimeter - Peachtree Dunwoody;2;Stacy D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Extended Stay America - Atlanta - Perimeter - Peachtree Dunwoody;5;edgardoz371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Extended Stay America - Atlanta - Perimeter - Hammond Drive;2;Clau R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Extended Stay America - Atlanta - Perimeter - Hammond Drive;4;Carol C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Extended Stay America - Atlanta - Perimeter - Hammond Drive;2;pgsmh1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Extended Stay America - Atlanta - Perimeter - Hammond Drive;4;Pulkit_saxena;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Extended Stay America - Atlanta - Perimeter - Hammond Drive;5;L8794NOchristopherr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Extended Stay America - Atlanta - Perimeter - Hammond Drive;4;Ceez787;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Extended Stay America - Atlanta - Perimeter - Hammond Drive;3;Taralynne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Extended Stay America - Atlanta - Perimeter - Hammond Drive;1;spearceuk;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Extended Stay America - Atlanta - Perimeter - Hammond Drive;1;999mukesh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Extended Stay America - Atlanta - Perimeter - Hammond Drive;1;Shaady K;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Quality Inn & Suites;5;AHannis78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Quality Inn & Suites;5;peteM5001SP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Quality Inn & Suites;1;TDR_Family;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;3;Rich O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;3;VAbeachlover76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;4;torontobob2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;1;T C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;2;Christin D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;1;Monica H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;2;intruder68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;1;Nick R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;1;Tink4321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;4;Summerlove4520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;1;ashweyjk;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;1;w z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;3;Tori C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;4;Brian G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;1;Shaquetta C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;4;Jim E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;1;Wander10535;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;1;jp22116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;5;Porkychops245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;1;FaisNJ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;1;Dena B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;1;sheltrip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;1;Bernadette L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;1;sweetmelissa286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;3;fourbill18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;4;livefromthelidodeck;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;1;Claire G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;3;Virginia L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
The Annex at The Chelsea;1;sara e;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
